Hospital Name,QuVa Customer,Definitive ID,Final Tier,Beds,IDN,IDN Final Tier,Definitive IDN ID,City,State,Zip Code,GPO Affiliations,Zip_Code,Longitude,Latitude
Omega Hospital,False,577569,C,16.0,,,-1,METAIRIE,LA,70002,Vizient,70002,-90.163,30.0098
St James Parish Hospital,False,1810,D,25.0,,,-1,LUTCHER,LA,70071,"HealthTrust Purchasing Group (HPG), Intalere (FKA: Amerinet), Health Resource Services",70071,-90.7008,30.0447
Beacon Behavioral Hospital - Lutcher,False,582174,D,19.0,Beacon Behavioral Health,D,583223,LUTCHER,LA,70071,Intalere (FKA: Amerinet),70071,-90.7008,30.0447
West Jefferson Medical Center,False,1771,A,280.0,Louisiana Childrens Medical Center Health System (AKA: LCMC Health),C,582166,MARRERO,LA,70072,"The Resource Group (AKA Resource & Supply Management Group - Ascension Health), Premier Inc",70072,-90.1105,29.8598
BridgePoint Continuing Care Hospital (FKA: Kindred Hospital West Jefferson Hospital - Marrero),False,5233,D,44.0,BridgePoint Healthcare (FKA Specialty Hospitals of Washington),D,778828,MARRERO,LA,70072,"Premier Inc, Intalere (FKA: Amerinet), Vizient, Health Resource Services, Prime",70072,-90.1105,29.8598
Touro Infirmary Hospital,False,1792,B,316.0,Touro Infirmary Health System,C,550136,NEW ORLEANS,LA,70115,"The Resource Group (AKA Resource & Supply Management Group - Ascension Health), Premier Inc",70115,-90.1005,29.9289
CuraHealth - New Orleans (FKA Kindred Hospital New Orleans),False,5007,D,66.0,CuraHealth Hospitals,D,868847,NEW ORLEANS,LA,70115,,70115,-90.1005,29.9289
Community Care Hospital,True,6157,C,38.0,,,-1,NEW ORLEANS,LA,70115,Intalere (FKA: Amerinet),70115,-90.1005,29.9289
Ochsner Baptist Medical Center,False,1793,C,158.0,Ochsner Health System,A,4868,NEW ORLEANS,LA,70115,"Intalere (FKA: Amerinet), Vizient",70115,-90.1005,29.9289
Childrens Hospital of New Orleans - Main Campus,False,6030,D,221.0,Louisiana Childrens Medical Center Health System (AKA: LCMC Health),C,582166,NEW ORLEANS,LA,70118,The Resource Group (AKA Resource & Supply Management Group - Ascension Health),70118,-90.1236,29.9504
Childrens Hospital of New Orleans - Calhoun Campus,False,764512,D,156.0,Louisiana Childrens Medical Center Health System (AKA: LCMC Health),C,582166,NEW ORLEANS,LA,70118,The Resource Group (AKA Resource & Supply Management Group - Ascension Health),70118,-90.1236,29.9504
Ochsner Medical Center - Main Campus (Ochsner Foundation Hospital),False,1772,A,961.0,Ochsner Health System,A,4868,NEW ORLEANS,LA,70121,"Intalere (FKA: Amerinet), Vizient",70121,-90.1577,29.9614
Ochsner Health Center - Elmwood,True,541873,B,158.0,Ochsner Health System,A,4868,NEW ORLEANS,LA,70121,"Intalere (FKA: Amerinet), Vizient",70121,-90.1577,29.9614
Ochsner Hospital for Children,False,868278,A,158.0,Ochsner Health System,A,4868,NEW ORLEANS,LA,70121,Vizient,70121,-90.1577,29.9614
New Orleans East Hospital,False,579921,C,60.0,Louisiana Childrens Medical Center Health System (AKA: LCMC Health),C,582166,NEW ORLEANS,LA,70127,"Vizient, The Resource Group (AKA Resource & Supply Management Group - Ascension Health)",70127,-89.9758,30.0313
St Charles Surgical Hospital,False,579951,D,39.0,,,-1,NEW ORLEANS,LA,70130,Premier Inc,70130,-90.0739,29.9324
Thibodaux Regional Medical Center,False,1782,D,175.0,,,-1,THIBODAUX,LA,70301,Resource Optimization and Innovation (ROi),70301,-90.8096,29.7992
Lady Of The Sea General Hospital,False,1784,D,23.0,,,-1,CUT OFF,LA,70345,"Intalere (FKA: Amerinet), Vizient",70345,-90.3393,29.5232
Prevost Memorial Hospital,False,6400,D,25.0,,,-1,DONALDSONVILLE,LA,70346,Intalere (FKA: Amerinet),70346,-90.99700000000001,30.1018
Terrebonne General Medical Center (TGMC),False,1825,B,210.0,,,-1,HOUMA,LA,70360,"Intalere (FKA: Amerinet), Premier Inc, Vizient",70360,-90.7548,29.5943
Physicians Medical Center,False,1826,D,30.0,Surgery Partners (FKA Symbion Healthcare),D,574627,HOUMA,LA,70360,HealthTrust Purchasing Group (HPG),70360,-90.7548,29.5943
AMG Specialty Hospital - Houma,False,576511,D,40.0,AMG Integrated Healthcare Management,D,550817,HOUMA,LA,70360,Vizient,70360,-90.7548,29.5943
Leonard J Chabert Medical Center,True,1827,B,98.0,Ochsner Health System,A,4868,HOUMA,LA,70363,Vizient,70363,-90.6917,29.5601
Teche Regional Medical Center,False,1814,D,164.0,LifePoint Health (FKA: LifePoint Hospitals),B,7004,MORGAN CITY,LA,70380,HealthTrust Purchasing Group (HPG),70380,-91.2654,29.6977
Assumption Community Hospital,False,1732,D,15.0,Franciscan Missionaries of Our Lady Health System (FMOL),A,7205,NAPOLEONVILLE,LA,70390,"Vizient, Resource Optimization and Innovation (ROi)",70390,-91.0266,29.9288
Ochsner St Anne General Hospital,True,1783,C,35.0,Ochsner Health System,A,4868,RACELAND,LA,70394,"Intalere (FKA: Amerinet), Vizient",70394,-90.5999,29.7178
Cypress Pointe Surgical Hospital,False,552269,D,30.0,,,-1,HAMMOND,LA,70403,"HealthTrust Purchasing Group (HPG), Intalere (FKA: Amerinet)",70403,-90.4697,30.4911
North Oaks Medical Center,False,1824,B,344.0,North Oaks Health System,C,560488,HAMMOND,LA,70403,"Intalere (FKA: Amerinet), Premier Inc",70403,-90.4697,30.4911
PAM Specialty Hospital of Hammond,False,5741,D,40.0,Post Acute Medical,C,577429,HAMMOND,LA,70403,Vizient,70403,-90.4697,30.4911
North Oaks Rehab Hospital,False,5086,D,27.0,North Oaks Health System,C,560488,HAMMOND,LA,70403,Premier Inc,70403,-90.4697,30.4911
Hood Memorial Hospital,False,4962,D,30.0,,,-1,AMITE,LA,70422,"Louisiana Rural Hospital Coalition, Intalere (FKA: Amerinet), Vizient",70422,-90.509,30.7266
Our Lady of the Angels Hospital (FKA: LSU Health Bogalusa Medical Center),False,1833,C,48.0,Franciscan Missionaries of Our Lady Health System (FMOL),A,7205,BOGALUSA,LA,70427,"Intalere (FKA: Amerinet), Resource Optimization and Innovation (ROi), Vizient",70427,-89.8653,30.7733
Fairway Medical Center,False,1818,C,21.0,,,-1,COVINGTON,LA,70433,Vizient,70433,-90.0959,30.4876
Greenbrier Behavioral Health Hospital (AKA Covington Behavioral Health),False,4990,C,60.0,Acadia Healthcare,C,7230,COVINGTON,LA,70433,Intalere (FKA: Amerinet),70433,-90.0959,30.4876
PAM Specialty Hospital of Covington (FKA: Northshore Specialty Hospital),False,6429,C,58.0,Post Acute Medical,C,577429,COVINGTON,LA,70433,Vizient,70433,-90.0959,30.4876
AMG Physical Rehabilitation Hospital,False,868531,D,24.0,AMG Integrated Healthcare Management,D,550817,COVINGTON,LA,70433,,70433,-90.0959,30.4876
AMG Specialty Hospital - Covington (FKA: Regency Hospital Of Covington - Closed),False,6020,D,156.0,AMG Integrated Healthcare Management,D,550817,COVINGTON,LA,70433,,70433,-90.0959,30.4876
Lakeview Regional Medical Center,False,1817,D,158.0,HCA Healthcare (FKA Hospital Corporation of America),D,4710,COVINGTON,LA,70433,HealthTrust Purchasing Group (HPG),70433,-90.0959,30.4876
St Tammany Parish Hospital,False,1815,C,156.0,Ochsner Health System,A,4868,COVINGTON,LA,70433,"Intalere (FKA: Amerinet), Vizient",70433,-90.0959,30.4876
Riverside Medical Center,False,5516,D,25.0,,,-1,FRANKLINTON,LA,70438,"Louisiana Rural Hospital Coalition, HealthTrust Purchasing Group (HPG), Intalere (FKA: Amerinet)",70438,-90.1155,30.8577
St Helena Parish Hospital,False,5178,D,25.0,,,-1,GREENSBURG,LA,70441,"Louisiana Rural Hospital Coalition, Intalere (FKA: Amerinet), Health Resource Services",70441,-90.7256,30.8647
Lallie Kemp Regional Medical Center (AKA LSU Health),False,1823,D,24.0,,,-1,INDEPENDENCE,LA,70443,Vizient,70443,-90.5277,30.6351
Southern Surgical Hospital,False,1819,D,37.0,United Surgical Partners International (USPI),D,574628,SLIDELL,LA,70458,HealthTrust Purchasing Group (HPG),70458,-89.7712,30.2784
Slidell Memorial Hospital,False,1816,B,231.0,,,-1,SLIDELL,LA,70458,Vizient,70458,-89.7712,30.2784
Sterling Surgical Hospital (FKA: Cypress Pointe Hospital East),False,1822,D,10.0,,,-1,SLIDELL,LA,70458,Vizient,70458,-89.7712,30.2784
Lafayette General Medical Center,False,1781,A,395.0,Lafayette General Health,B,550025,LAFAYETTE,LA,70503,"Premier Inc, Vizient",70503,-92.0497,30.1843
Lafayette General Surgical Hospital,False,1775,C,10.0,Lafayette General Health,B,550025,LAFAYETTE,LA,70503,Premier Inc,70503,-92.0497,30.1843
Louisiana Extended Care Of Lafayette,False,5244,D,76.0,LHC Group,D,809519,LAFAYETTE,LA,70503,"Intalere (FKA: Amerinet), Premier Inc, Innovatix, Vizient",70503,-92.0497,30.1843
University Hospital & Clinics (FKA University Medical Center),False,1780,C,116.0,Lafayette General Health,B,550025,LAFAYETTE,LA,70506,Premier Inc,70506,-92.0656,30.2077
Acadia Vermilion Hospital - South Campus (FKA Optima Specialty Hospital),False,5216,D,24.0,Acadia Healthcare,C,7230,LAFAYETTE,LA,70506,HealthTrust Purchasing Group (HPG),70506,-92.0656,30.2077
Lafayette General Southwest (FKA The Regional Medical Center Of Acadiana),False,1777,D,158.0,Lafayette General Health,B,550025,LAFAYETTE,LA,70506,HealthTrust Purchasing Group (HPG),70506,-92.0656,30.2077
Lafayette Surgical Specialty Hospital,False,1779,D,20.0,Surgery Partners (FKA Symbion Healthcare),D,574627,LAFAYETTE,LA,70508,,70508,-92.0236,30.1582
Heart Hospital Of Lafayette,False,1776,C,32.0,Franciscan Missionaries of Our Lady Health System (FMOL),A,7205,LAFAYETTE,LA,70508,"Resource Optimization and Innovation (ROi), Vizient",70508,-92.0236,30.1582
Park Place Surgical Hospital,False,1778,C,10.0,,,-1,LAFAYETTE,LA,70508,Vizient,70508,-92.0236,30.1582
Our Lady of Lourdes Regional Medical Center,False,1774,B,186.0,Franciscan Missionaries of Our Lady Health System (FMOL),A,7205,LAFAYETTE,LA,70508,"Intalere (FKA: Amerinet), Vizient, Resource Optimization and Innovation (ROi)",70508,-92.0236,30.1582
Womens and Childrens Hospital,False,4799,D,161.0,HCA Healthcare (FKA Hospital Corporation of America),D,4710,LAFAYETTE,LA,70508,HealthTrust Purchasing Group (HPG),70508,-92.0236,30.1582
AMG Specialty Hospital - Lafayette,False,5939,D,18.0,AMG Integrated Healthcare Management,D,550817,LAFAYETTE,LA,70508,,70508,-92.0236,30.1582
Lafayette Physical Rehabilitation Hospital,False,6280,D,32.0,AMG Integrated Healthcare Management,D,550817,LAFAYETTE,LA,70508,Vizient,70508,-92.0236,30.1582
PAM Specialty Hospital of Lafayette (FKA: Kindred Hospital Lafayette),False,5183,D,50.0,Post Acute Medical,C,577429,LAFAYETTE,LA,70508,"Innovatix, Vizient",70508,-92.0236,30.1582
AMG Specialty Hospital - Lafayette Short Term Care,False,576512,D,156.0,AMG Integrated Healthcare Management,D,550817,LAFAYETTE,LA,70508,,70508,-92.0236,30.1582
Abbeville General Hospital,False,1830,C,60.0,,,-1,ABBEVILLE,LA,70510,"Louisiana Rural Hospital Coalition, Premier Inc, Intalere (FKA: Amerinet)",70510,-92.2416,29.9466
LTAC Of Louisiana - Abbeville Campus (Closed),False,550818,D,156.0,AMG Integrated Healthcare Management,D,550817,ABBEVILLE,LA,70510,,70510,-92.2416,29.9466
St Martin Hospital,False,5786,D,25.0,Lafayette General Health,B,550025,NEW ORLEANS,LA,70157,"Louisiana Rural Hospital Coalition, Premier Inc",70157,-90.0751,29.9546
Acadia - St Landry Hospital,False,6068,D,25.0,,,-1,CHURCH POINT,LA,70525,"Louisiana Rural Hospital Coalition, Premier Inc, Intalere (FKA: Amerinet)",70525,-92.22399999999999,30.4013
Acadia General Hospital  (FKA American Legion Hospital),False,1728,C,137.0,Lafayette General Health,B,550025,CROWLEY,LA,70526,"Premier Inc, Vizient",70526,-92.3777,30.2148
Compass Behavioral Center of Crowley,False,5817,C,34.0,Compass Health,D,7086,CROWLEY,LA,70526,"Intalere (FKA: Amerinet), Vizient",70526,-92.3777,30.2148
Acadia Rehabilitation Hospital,False,6394,D,27.0,Lafayette General Health,B,550025,CROWLEY,LA,70526,Premier Inc,70526,-92.3777,30.2148
Franklin Foundation Hospital,False,4960,D,25.0,,,-1,FRANKLIN,LA,70538,"Louisiana Rural Hospital Coalition, HealthTrust Purchasing Group (HPG)",70538,-91.5026,29.7857
Jennings American Legion Hospital,False,1773,C,49.0,,,-1,JENNINGS,LA,70546,"Premier Inc, Magnet Group, Vizient",70546,-92.6574,30.2201
Jennings Senior Care Hospital,False,5299,D,16.0,Compass Health,D,7086,JENNINGS,LA,70546,"Intalere (FKA: Amerinet), Vizient",70546,-92.6574,30.2201
Abrom Kaplan Memorial Hospital,False,1829,D,35.0,Lafayette General Health,B,550025,KAPLAN,LA,70548,"Louisiana Rural Hospital Coalition, Intalere (FKA: Amerinet), Magnet Group, Premier Inc",70548,-92.3025,29.9771
Savoy Medical Center,False,1764,D,180.0,CHRISTUS Health,D,4702,MAMOU,LA,70554,HealthTrust Purchasing Group (HPG),70554,-92.4196,30.6496
Opelousas General Health System - Main Campus,False,1813,B,197.0,Opelousas General Health System,C,550827,OPELOUSAS,LA,70570,"Premier Inc, Intalere (FKA: Amerinet), Vizient",70570,-92.0897,30.5144
Oceans Behavioral Hospital Of Opelousas,False,4909,D,20.0,Oceans Healthcare,C,7089,OPELOUSAS,LA,70570,Intalere (FKA: Amerinet),70570,-92.0897,30.5144
St Landry Extended Care Hospital,False,5933,D,41.0,LHC Group,D,809519,OPELOUSAS,LA,70570,"Premier Inc, Intalere (FKA: Amerinet), Innovatix, Vizient",70570,-92.0897,30.5144
Opelousas General Health System - South Campus,False,4798,C,158.0,Opelousas General Health System,C,550827,OPELOUSAS,LA,70570,"Premier Inc, Intalere (FKA: Amerinet), Vizient",70570,-92.0897,30.5144
Mercy Regional Medical Center,False,1763,D,109.0,LifePoint Health (FKA: LifePoint Hospitals),B,7004,VILLE PLATTE,LA,70586,HealthTrust Purchasing Group (HPG),70586,-92.2737,30.6924
South Cameron Memorial Hospital,False,1749,D,49.0,South Cameron Memorial Hospital Health System,D,835865,CAMERON,LA,70631,"Louisiana Rural Hospital Coalition, Intalere (FKA: Amerinet)",70631,-93.43799999999999,29.7911
DeQuincy Memorial Hospital,False,5991,D,29.0,JCE Healthcare,D,843003,DEQUINCY,LA,70633,"Louisiana Rural Hospital Coalition, HealthTrust Purchasing Group (HPG), Magnet Group",70633,-93.4151,30.4211
Allen Parish Hospital,False,1730,C,49.0,,,-1,KINDER,LA,70648,Premier Inc,70648,-92.8693,30.4607
St Elizabeth Hospital,False,1731,C,78.0,Franciscan Missionaries of Our Lady Health System (FMOL),A,7205,GONZALES,LA,70737,"Resource Optimization and Innovation (ROi), Vizient",70737,-90.91799999999999,30.2473
United Medical Rehabilitation Hospital - Ascension (FKA: South Baton Rouge Rehabilitation Hospital),False,5447,D,20.0,United Medical Physical Rehabilitation Hospitals,D,903472,GONZALES,LA,70737,,70737,-90.91799999999999,30.2473
Pointe Coupee General Hospital,False,1801,D,25.0,,,-1,NEW ROADS,LA,70760,"Louisiana Rural Hospital Coalition, Intalere (FKA: Amerinet), Magnet Group, Vizient, Health Resource Services, Premier Inc",70760,-91.4421,30.7014
West Feliciana Parish Hospital,False,1837,D,22.0,,,-1,SAINT FRANCISVILLE,LA,70775,"Intalere (FKA: Amerinet), Health Resource Services",70775,-91.4186,30.8694
Lane Regional Medical Center,False,1758,D,182.0,,,-1,ZACHARY,LA,70791,"HealthTrust Purchasing Group (HPG), Intalere (FKA: Amerinet), Magnet Group",70791,-91.1358,30.6561
AMG Specialty Hospital - Zachary (FKA: AMG Specialty Hospital - Feliciana),False,6016,D,16.0,AMG Integrated Healthcare Management,D,550817,ZACHARY,LA,70791,Vizient,70791,-91.1358,30.6561
Baton Rouge General Medical Center - Mid City,False,1760,A,365.0,Baton Rouge General Medical Center Health System,C,794504,BATON ROUGE,LA,70806,Premier Inc,70806,-91.13,30.4485
Promise Hospital Of Baton Rouge - Mid-City Campus,False,6021,D,40.0,Promise Healthcare,B,7090,BATON ROUGE,LA,70806,"Intalere (FKA: Amerinet), Vizient",70806,-91.13,30.4485
Baton Rouge Behavioral Hospital (FKA: Focus Behavioral Hospital),False,552499,D,47.0,Oglethorpe Inc,D,843006,BATON ROUGE,LA,70806,,70806,-91.13,30.4485
Seaside Health System - Baton Rouge,False,582175,D,64.0,Seaside Healthcare,D,582176,BATON ROUGE,LA,70806,,70806,-91.13,30.4485
Surgical Specialty Center Of Baton Rouge,False,1755,C,16.0,,,-1,BATON ROUGE,LA,70810,"Intalere (FKA: Amerinet), Vizient",70810,-91.0919,30.3633
The Spine Hospital of Louisiana at the NeuroMedical Center (FKA: The Neuromedical Center Surgical Hospital),False,1756,C,23.0,Spine Hospital of Louisiana,D,577562,BATON ROUGE,LA,70810,Premier Inc,70810,-91.0919,30.3633
NeuroMedical Center Rehabilitation Hospital,False,577561,D,27.0,Spine Hospital of Louisiana,D,577562,BATON ROUGE,LA,70810,"HealthTrust Purchasing Group (HPG), Vizient",70810,-91.0919,30.3633
Ochsner Medical Center - Baton Rouge,True,1754,B,159.0,Ochsner Health System,A,4868,BATON ROUGE,LA,70816,"Intalere (FKA: Amerinet), Vizient",70816,-91.0356,30.4273
Womans Hospital,False,1753,B,216.0,,,-1,BATON ROUGE,LA,70817,Premier Inc,70817,-91.0021,30.3904
Bienville Medical Center,False,1736,D,25.0,Allegiance Health Management,D,553122,ARCADIA,LA,71001,"Louisiana Rural Hospital Coalition, HealthTrust Purchasing Group (HPG)",71001,-92.9245,32.5556
CHRISTUS Coushatta Health Care Center,False,5616,D,25.0,CHRISTUS St Frances Cabrini Health System (AKA CHRISTUS Health Central Louisiana),D,954977,COUSHATTA,LA,71019,,71019,-93.2648,32.0231
Specialty Rehabilitation Hospital,False,5862,D,12.0,,,-1,COUSHATTA,LA,71019,,71019,-93.2648,32.0231
Claiborne Memorial Medical Center (FKA Homer Memorial Hospital),False,1750,D,46.0,,,-1,HOMER,LA,71040,"Louisiana Rural Hospital Coalition, HealthTrust Purchasing Group (HPG), Intalere (FKA: Amerinet)",71040,-93.0288,32.7749
DeSoto Regional Health System,False,1751,D,34.0,,,-1,MANSFIELD,LA,71052,Vizient,71052,-93.698,32.0239
Minden Medical Center,False,1834,D,161.0,LifePoint Health (FKA: LifePoint Hospitals),B,7004,MINDEN,LA,71055,HealthTrust Purchasing Group (HPG),71055,-93.2886,32.6323
Springhill Medical Center,False,1835,C,60.0,,,-1,SPRINGHILL,LA,71075,Vizient,71075,-93.4596,33.0005
North Caddo Medical Center,False,5407,D,25.0,,,-1,VIVIAN,LA,71082,"Intalere (FKA: Amerinet), Vizient",71082,-93.9504,32.8423
Specialists Hospital Shreveport,False,1738,D,15.0,,,-1,SHREVEPORT,LA,71101,Vizient,71101,-93.7487,32.5037
Brentwood Behavioral Hospital - Shreveport,False,5102,C,176.0,Universal Health Services,A,7055,SHREVEPORT,LA,71101,Premier Inc,71101,-93.7487,32.5037
Promise Hospital Of Louisiana - Shreveport Campus,False,5258,C,196.0,Promise Healthcare,B,7090,SHREVEPORT,LA,71101,"Intalere (FKA: Amerinet), Vizient",71101,-93.7487,32.5037
Christus Schumpert Medical Center (Closed 2013),False,1741,D,156.0,CHRISTUS Health Shreveport - Bossier Health System (FKA Christus Health Shreveport Health System),D,579928,SHREVEPORT,LA,71101,,71101,-93.7487,32.5037
Willis - Knighton Rehabilitation Institute (FKA: Doctors Hospital of Shreveport),False,4796,C,156.0,Willis - Knighton Health System,B,7091,SHREVEPORT,LA,71101,Vizient,71101,-93.7487,32.5037
Overton Brooks VA Medical Center,False,9,D,156.0,VA South Central VA Health Care Network (VISN 16),C,541808,SHREVEPORT,LA,71101,Department of Veterans Affairs,71101,-93.7487,32.5037
CHRISTUS Highland Medical Center,False,579927,D,177.0,CHRISTUS Health Shreveport - Bossier Health System (FKA Christus Health Shreveport Health System),D,579928,SHREVEPORT,LA,71105,HealthTrust Purchasing Group (HPG),71105,-93.7143,32.4589
St Francis Medical Center - Downtown,False,1795,A,507.0,Franciscan Missionaries of Our Lady Health System (FMOL),A,7205,MONROE,LA,71201,"Vizient, Resource Optimization and Innovation (ROi)",71201,-92.1061,32.5286
P & S Surgical Hospital,False,1798,D,22.0,,,-1,MONROE,LA,71201,,71201,-92.1061,32.5286
Monroe Surgical Hospital,False,1797,C,10.0,,,-1,MONROE,LA,71201,"Premier Inc, Vizient",71201,-92.1061,32.5286
St Francis Community Health Center,False,5144,D,32.0,Franciscan Missionaries of Our Lady Health System (FMOL),A,7205,MONROE,LA,71201,"Intalere (FKA: Amerinet), Resource Optimization and Innovation (ROi), Vizient",71201,-92.1061,32.5286
Morehouse General Hospital,False,1789,D,49.0,Community Hospital Corporation (CHC),C,550021,BASTROP,LA,71220,HealthTrust Purchasing Group (HPG),71220,-91.9078,32.7894
Liberty Healthcare - Bastrop,False,6404,C,60.0,Medical Management Options (MMO) Behavioral Health Systems,D,550130,BASTROP,LA,71220,Intalere (FKA: Amerinet),71220,-91.9078,32.7894
Reeves Memorial Medical Center,False,1828,D,15.0,,,-1,BERNICE,LA,71222,"Louisiana Rural Hospital Coalition, Premier Inc",71222,-92.6579,32.8221
Delhi Hospital & Clinic (FKA: Richland Parish Hospital),False,1806,D,25.0,,,-1,DELHI,LA,71232,Louisiana Rural Hospital Coalition,71232,-91.4714,32.3929
Union General Hospital,False,5944,D,20.0,,,-1,FARMERVILLE,LA,71241,"Intalere (FKA: Amerinet), Vizient",71241,-92.318,32.7534
Jackson Parish Hospital,False,1768,D,25.0,,,-1,JONESBORO,LA,71251,"Louisiana Rural Hospital Coalition, Magnet Group, Vizient",71251,-92.6944,32.2483
East Carroll Parish Hospital,False,1761,D,23.0,,,-1,LAKE PROVIDENCE,LA,71254,"Louisiana Rural Hospital Coalition, Intalere (FKA: Amerinet)",71254,-91.1906,32.8071
