NAME,LATITUDE,LONGITUDE,CITY,STATE
"LENOIR MEMORIAL HOSPITAL, INC.",35.29034063,-77.58328281,KINSTON,NC
CENTRAL CAROLINA HOSPITAL,35.46907449,-79.18720488,SANFORD,NC
JOHNSTON MEDICAL CENTER - SMITHFIELD,35.51441458,-78.33498078,SMITHFIELD,NC
GRANVILLE HEALTH SYSTEM,36.32641569,-78.59335192,OXFORD,NC
CAROLINAS REHABILITATION - MOUNT HOLLY,35.26315796,-81.03012871,BELMONT,NC
CAROLINAS MEDICAL CENTER-MERCY,35.21015517,-80.82102909,CHARLOTTE,NC
CAROLINAS MEDICAL CENTER-UNIVERSITY,35.30675743,-80.74704794,CHARLOTTE,NC
CAROLINAS MEDICAL CENTER,35.20389989,-80.8389018,CHARLOTTE,NC
CAROLINAS REHABILITATION,35.20188495,-80.83871782,CHARLOTTE,NC
CAROLINAS MEDICAL CENTER-PINEVILLE,35.09201218,-80.87161819,CHARLOTTE,NC
MCDOWELL HOSPITAL,35.66339557,-82.02847628,MARION,NC
ANGEL MEDICAL CENTER,35.18466142,-83.37868892,FRANKLIN,NC
HIGHLANDS-CASHIERS HOSPITAL,35.08658651,-83.18589113,HIGHLANDS,NC
MARGARET R. PARDEE MEMORIAL HOSPITAL,35.32031436,-82.46708042,HENDERSONVILLE,NC
PARK RIDGE HOSPITAL,35.3900433,-82.48819301,HENDERSONVILLE,NC
MEDWEST - HAYWOOD,35.52538128,-82.94250888,CLYDE,NC
BETSY JOHNSON HOSPITAL,35.30703274,-78.63466618,DUNN,NC
OUR COMMUNITY HOSPITAL,36.12914214,-77.42971866,SCOTLAND NECK,NC
HALIFAX REGIONAL MEDICAL CENTER,36.43200621,-77.64641412,ROANOKE RAPIDS,NC
MOSES CONE MEMORIAL HOSPITAL,36.09088474,-79.78645738,GREENSBORO,NC
HIGH POINT REGIONAL HEALTH SYSTEM,35.9628238,-80.01339432,HIGH POINT,NC
KINDRED HOSPITAL - GREENSBORO,36.04926383,-79.77036502,GREENSBORO,NC
WESLEY LONG COMMUNITY HOSPITAL,36.08342606,-79.82541858,GREENSBORO,NC
HARRIS REGIONAL HOSPITAL,35.38601089,-83.20300137,SYLVA,NC
DAVIS REGIONAL MEDICAL CENTER,35.81842867,-80.82871474,STATESVILLE,NC
"IREDELL MEMORIAL HOSPITAL, INCORPORATED",35.79926153,-80.87806834,STATESVILLE,NC
VIDANT ROANOKE-CHOWAN HOSPITAL,36.2854313,-76.99523498,AHOSKIE,NC
WAYNE MEMORIAL HOSPITAL,35.39848375,-77.9524687,GOLDSBORO,NC
WILSON MEDICAL CENTER,35.71855867,-77.94381309,WILSON,NC
YADKIN VALLEY COMMUNITY HOSPITAL,36.13528392,-80.67112548,YADKINVILLE,NC
DUKE HEALTH RALEIGH HOSPITAL,35.82853257,-78.61812596,RALEIGH,NC
REX HOSPITAL,35.81748864,-78.70317191,RALEIGH,NC
WAKEMED,35.78451135,-78.58790197,RALEIGH,NC
WAKEMED CARY HOSPITAL,35.74022405,-78.78145631,CARY,NC
WAKEMED NORTH HEALTHPLEX,35.90908232,-78.59783739,RALEIGH,NC
MARIA PARHAM MEDICAL CENTER,36.33086506,-78.44944646,HENDERSON,NC
BLOWING ROCK HOSPITAL,36.12891689,-81.67791482,BLOWING ROCK,NC
"WATAUGA MEDICAL CENTER, INC.",36.19846886,-81.65152936,BOONE,NC
CAROLINAS MEDICAL CENTER-UNION,34.97570679,-80.52284241,MONROE,NC
"TRANSYLVANIA COMMUNITY HOSPITAL, INC. AND BRIDGEWAY",35.2561391,-82.71191029,BREVARD,NC
SWAIN COMMUNITY HOSPITAL,35.43448549,-83.44479257,BRYSON CITY,NC
NORTHERN HOSPITAL OF SURRY COUNTY,36.48860409,-80.6121681,MOUNT AIRY,NC
"HUGH CHATHAM MEMORIAL HOSPITAL, INC.",36.26186461,-80.83830267,ELKIN,NC
ANSON COMMUNITY HOSPITAL,34.96142917,-80.07594002,WADESBORO,NC
ALLEGHANY MEMORIAL HOSPITAL,36.50952105,-81.11461101,SPARTA,NC
ALAMANCE REGIONAL MEDICAL CENTER,36.06120389,-79.50224357,BURLINGTON,NC
"ASHE MEMORIAL HOSPITAL, INC.",36.42330853,-81.45752318,JEFFERSON,NC
ST. LUKE'S HOSPITAL,35.23946794,-82.21262408,COLUMBUS,NC
VIDANT MEDICAL CENTER,35.60786168,-77.40403107,GREENVILLE,NC
PERSON MEMORIAL HOSPITAL,36.40845347,-78.98489524,ROXBORO,NC
CARTERET GENERAL HOSPITAL,34.7262095,-76.75504117,MOREHEAD CITY,NC
"CHATHAM HOSPITAL, INC.",35.7229545,-79.42085536,SILER CITY,NC
CATAWBA VALLEY MEDICAL CENTER,35.71385557,-81.26734191,HICKORY,NC
FRYE REGIONAL MEDICAL CENTER,35.73734647,-81.33727084,HICKORY,NC
MURPHY MEDICAL CENTER,35.0727129,-83.96666241,MURPHY,NC
SOUTHEASTERN REGIONAL MEDICAL CENTER,34.63691079,-79.01212953,LUMBERTON,NC
MOREHEAD MEMORIAL HOSPITAL,36.49471631,-79.73944428,EDEN,NC
ANNIE PENN HOSPITAL,36.35324487,-79.66752159,REIDSVILLE,NC
RANDOLPH HOSPITAL,35.71144461,-79.81422804,ASHEBORO,NC
FIRSTHEALTH RICHMOND MEMORIAL HOSPITAL,34.9285935,-79.74991018,ROCKINGHAM,NC
SANDHILLS REGIONAL MEDICAL CENTER,34.90181201,-79.70852145,HAMLET,NC
PIONEER COMMUNITY HOSPITAL OF STOKES,36.418068,-80.23107621,DANBURY,NC
SCOTLAND MEMORIAL HOSPITAL AND EDWIN MORGAN CENTER,34.75316918,-79.46980141,LAURINBURG,NC
"RUTHERFORD HOSPITAL, INC.",35.36235121,-81.96559595,RUTHERFORDTON,NC
SAMPSON REGIONAL MEDICAL CENTER,35.0071833,-78.32448767,CLINTON,NC
"CHARLES A. CANNON, JR. MEMORIAL HOSPITAL",36.06031792,-81.88935711,LINVILLE,NC
PUNGO DISTRICT HOSPITAL CORPORATION,35.53785037,-76.62331912,BELHAVEN,NC
BRUNSWICK COMMUNITY HOSPITAL,34.00895807,-78.29090656,BOLIVIA,NC
J. ARTHUR DOSHER MEMORIAL HOSPITAL,33.92966195,-78.02159031,SOUTHPORT,NC
CAROLINAS HEALTHCARE SYSTEM NORTHEAST,35.43610642,-80.60250804,CONCORD,NC
CALDWELL MEMORIAL HOSPITAL,35.91060653,-81.53516139,LENOIR,NC
MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CENTER,35.57657257,-82.54914322,ASHEVILLE,NC
CAREPARTNERS REHABILITATION HOSPITAL,35.56227109,-82.53131981,ASHEVILLE,NC
CAROLINAS HEALTHCARE SYSTEM BLUE RIDGE,35.72639117,-81.65449228,MORGANTON,NC
"BLUE RIDGE REGIONAL HOSPITAL, INC",35.91099,-82.06277435,SPRUCE PINE,NC
FIRSTHEALTH MONTGOMERY MEMORIAL HOSPITAL,35.36481124,-79.8903683,TROY,NC
FIRSTHEALTH MOORE REG. HOSP. AND PINEHURST TREATMENT,35.20529935,-79.45643853,PINEHURST,NC
DAVIE COUNTY HOSPITAL,35.8993762,-80.57179142,MOCKSVILLE,NC
CAPE FEAR VALLEY MEDICAL CENTER,35.03183873,-78.93305368,FAYETTEVILLE,NC
HIGHSMITH-RAINEY MEMORIAL HOSPITAL,35.05430317,-78.8881543,FAYETTEVILLE,NC
THE OUTER BANKS HOSPITAL,35.9398365,-75.61764914,NAGS HEAD,NC
LEXINGTON MEMORIAL HOSPITAL,35.80615015,-80.28673542,LEXINGTON,NC
ONSLOW MEMORIAL HOSPITAL,34.76275933,-77.38498682,JACKSONVILLE,NC
UNIVERSITY OF NORTH CAROLINA HOSPITALS,35.9045427,-79.04968923,CHAPEL HILL,NC
CAROLINA EAST HEALTH SYSTEM,35.11340193,-77.06594289,NEW BERN,NC
COLUMBUS REGIONAL HEALTHCARE SYSTEM,34.33773429,-78.69412409,WHITEVILLE,NC
CRAWLEY MEMORIAL HOSPITAL,35.24985309,-81.67641059,SHELBY,NC
CHEROKEE INDIAN HOSPITAL AUTHORITY,35.48485497,-83.3233844,CHEROKEE,NC
NAVAL HOSPITAL CAMP LEJEUNE,34.72306625,-77.35805206,CAMP LEJEUNE,NC
WOMACK ARMY MEDICAL CENTER,35.14562624,-79.00217023,FORT BRAGG,NC
VA MEDICAL CENTER - DURHAM,36.00951207,-78.93883233,DURHAM,NC
VA MEDICAL CENTER - FAYETTEVILLE,35.08782262,-78.87695584,FAYETTEVILLE,NC
CHARLES GEORGE VA MEDICAL CENTER,35.58861379,-82.48354085,ASHEVILLE,NC
W. G. (BILL) HEFNER VA MEDICAL CENTER,35.68419984,-80.48815776,SALISBURY,NC
KERNERSVILLE MEDICAL CENTER-ER,36.09096032,-80.04415038,KERNERSVILLE,NC
NOVANT HEALTH BRUNSWICK MEDICAL CENTER,34.03136121,-78.26144541,BOLIVIA,NC
WAKEMED APEX HEALTHPLEX,35.73892301,-78.86762252,APEX,NC
CAROLINAS HEALTHCARE SYSTEM - ANSON,34.97772188,-80.11008562,WADESBORO,NC
CAPE FEAR VALLEY HOKE HOSPITAL,35.02973391,-79.10759204,RAEFORD,NC
CAROLINAS CONTINUECARE AT KINGS MOUNTAIN,35.24186511,-81.35654875,KINGS MOUNTAIN,NC
CAROLINAS REHABILITATION - NORTHEAST,35.44281606,-80.60084365,CONCORD,NC
FIRSTHEALTH MOORE REGIONAL HOSPITAL - HOKE CAMPUS,35.02100061,-79.14921866,RAEFORD,NC
CAROLINA CONTINUECARE AT UNIVERSITY,35.30675743,-80.74772609,CHARLOTTE,NC
CAROLINA CONTINUECARE AT PINEVILLE,35.09082721,-80.87122558,CHARLOTTE,NC
SELECT SPECIALTY HOSPITAL - WINSTON SALEM,36.07472236,-80.29752273,WINSTON SALEM,NC
SELECT SPECIALTY HOSPITAL - DURHAM,36.03749791,-78.9006067,DURHAM,NC
SELECT SPECIALTY HOSPITAL - GREENSBORO,36.09101799,-79.78604811,GREENSBORO,NC
CAROLINAS HEALTHCARE SYSTEM STANLY,35.3644432,-80.19482266,ALBEMARLE,NC
GARRISON MEMORIAL HOSPITAL,47.64840348,-101.4110396,GARRISON,ND
COMMUNITY MEMORIAL HOSPITAL,47.51821552,-100.8944481,TURTLE LAKE,ND
SAKAKAWEA MEDICAL CENTER - CAH,47.29863667,-101.6106,HAZEN,ND
WISHEK COMMUNITY HOSPITAL,46.2554155,-99.55168128,WISHEK,ND
ASHLEY MEDICAL CENTER,46.04007587,-99.37244121,ASHLEY,ND
MCKENZIE COUNTY HEALTHCARE SYSTEMS,47.80698314,-103.2825162,WATFORD CITY,ND
VIBRA HOSPITAL OF CENTRAL DAKOTAS,46.8418693,-100.9076977,MANDAN,ND
CARRINGTON HEALTH CENTER,47.45422959,-99.12382002,CARRINGTON,ND
JACOBSON MEMORIAL HOSPITAL & CARE CENTER,46.40732581,-101.8414635,ELGIN,ND
ALTRU HOSPITAL,47.910573,-97.06868619,GRAND FORKS,ND
NORTHWOOD DEACONESS HEALTH CENTER,47.73510551,-97.57469526,NORTHWOOD,ND
RICHARD P. STADTER PSYCHIATRIC CENTER,47.87786025,-97.04697286,GRAND FORKS,ND
ALTRU REHABILITATION CENTER,47.90954377,-97.06973339,GRAND FORKS,ND
COOPERSTOWN MEDICAL CENTER,47.44595605,-98.11855687,COOPERSTOWN,ND
ST ANDREWS HEALTH CENTER - CAH,48.82912481,-100.4499813,BOTTINEAU,ND
MERCY HOSPITAL OF VALLEY CITY,46.92838832,-97.99403843,VALLEY CITY,ND
WEST RIVER REGIONAL MEDICAL CENTER-CAH,46.00180059,-102.6285744,HETTINGER,ND
MOUNTRAIL COUNTY MEDICAL CENTER,48.31129385,-102.3804219,STANLEY,ND
OAKES COMMUNITY HOSPITAL,46.15038066,-98.08889428,OAKES,ND
ST LUKE'S HOSPITAL,48.90669296,-103.2990347,CROSBY,ND
LINTON HOSPITAL - CAH,46.27155757,-100.2333904,LINTON,ND
CAVALIER COUNTY MEMORIAL HOSPITAL,48.76195731,-98.36602008,LANGDON,ND
SOUTHWEST HEALTHCARE SERVICES,46.18187141,-103.4046604,BOWMAN,ND
ST ALEXIUS MEDICAL CENTER,46.80738232,-100.7778005,BISMARCK,ND
SANFORD BISMARCK,46.80794623,-100.7823385,BISMARCK,ND
SANFORD MEDICAL CENTER FARGO,46.88494449,-96.78605485,FARGO,ND
FARGO VA MEDICAL CENTER,46.90601018,-96.77521876,FARGO,ND
ESSENTIA HEALTH-FARGO,46.83148799,-96.82750545,FARGO,ND
VIBRA HOSPITAL OF FARGO,46.85314775,-96.79744176,FARGO,ND
SANFORD MEDICAL CENTER FARGO,46.853883,-96.79753753,FARGO,ND
LISBON AREA HEALTH SERVICES,46.43732599,-97.68031642,LISBON,ND
MERCY HOSPITAL OF DEVIL'S LAKE,48.11570443,-98.84929745,DEVIL'S LAKE,ND
JAMESTOWN REGIONAL MEDICAL CENTER,46.89013142,-98.74662757,JAMESTOWN,ND
NORTH DAKOTA STATE HOSPITAL,46.88433277,-98.68474853,JAMESTOWN,ND
TOWNER COUNTY MEDICAL CENTER,48.493022,-99.21113613,CANDO,ND
SANFORD MAYVILLE,47.50074328,-97.31690787,MAYVILLE,ND
SANFORD HILLSBORO MEDICAL CENTER - CAH,47.40325086,-97.05583793,HILLSBORO,ND
UNITY MEDICAL CENTER,48.41100274,-97.41433135,GRAFTON,ND
FIRST CARE HEALTH CENTER,48.39957758,-97.7441438,PARK RIVER,ND
HEART OF AMERICA MEDICAL CENTER,48.36341557,-99.99724108,RUGBY,ND
NELSON COUNTY HEALTH SYSTEM,47.76564266,-98.17774957,MCVILLE,ND
P H S INDIAN HOSP AT BELCOURT-QUENTIN N BURDICK,48.84335987,-99.74873024,BELCOURT,ND
PRESENTATION MEDICAL CENTER,48.86264241,-99.61555784,ROLLA,ND
TIOGA MEDICAL CENTER,48.40300193,-102.9345071,TIOGA,ND
MERCY MEDICAL CENTER,48.15595076,-103.6460137,WILLISTON,ND
ST ALOISIUS MEDICAL CENTER,47.76709689,-99.93205126,HARVEY,ND
KENMARE COMMUNITY HOSPITAL,48.67423835,-102.0844882,KENMARE,ND
TRINITY HOSPITALS,48.23222596,-101.2940853,MINOT,ND
PRAIRIE SAINT JOHN'S,46.86919521,-96.78500526,FARGO,ND
TRINITY HOSPITAL - SAINT JOSEPHS,48.23216459,-101.2872043,MINOT,ND
ST JOSEPH'S HOSPITAL AND HEALTH CENTER,46.88907589,-102.8205504,DICKINSON,ND
ALTRU SPECIALTY HOSPITAL,47.87696081,-97.04744399,GRAND FORKS,ND
MADONNA REHABILITATION SPECIALTY HOSPITAL,41.1374108,-95.94789084,BELLEVUE,NE
BOYS TOWN NATIONAL RESEARCH HOSPITAL - WEST,41.24999472,-96.13302258,BOYS TOWN,NE
"BEATRICE COMMUNITY HOSPITAL & HEALTH CENTER, INC",40.27733848,-96.74022547,BEATRICE,NE
CHI HEALTH RICHARD YOUNG BEHAVIORAL HEALTH,40.72045525,-99.10673839,KEARNEY,NE
FILLMORE COUNTY HOSPITAL,40.52660052,-97.59495531,GENEVA,NE
GENOA COMMUNITY HOSPITAL,41.44392146,-97.73258369,GENOA,NE
MARY LANNING MEMORIAL HOSPITAL,40.5909138,-98.38806583,HASTINGS,NE
CHI HEALTH ST. FRANCIS,40.92605948,-98.37164271,GRAND ISLAND,NE
KEARNEY REGIONAL MEDICAL CENTER,40.68205095,-99.11258973,KEARNEY,NE
CHI HEALTH GOOD SAMARITAN,40.70766371,-99.08158246,KEARNEY,NE
LINCOLN REGIONAL CENTER,40.78078063,-96.73392501,LINCOLN,NE
LINCOLN SURGICAL HOSPITAL,40.79473301,-96.62350501,LINCOLN,NE
BRYAN MEDICAL CENTER,40.79589821,-96.65226399,LINCOLN,NE
MADONNA REHABILITATION HOSPITAL,40.79018335,-96.64701061,LINCOLN,NE
SELECT SPECIALITY HOSPITAL - LINCOLN,40.78948023,-96.69815566,LINCOLN,NE
CHI HEALTH NEBRASKA HEART,40.73668103,-96.59351305,LINCOLN,NE
CHI HEALTH ST. ELIZABETH,40.80837947,-96.62717865,LINCOLN,NE
BRYAN MEDICAL CENTER,40.78948023,-96.69815566,LINCOLN,NE
CHILDREN'S HOSPITAL & MEDICAL CENTER,41.26093648,-96.04225591,OMAHA,NE
METHODIST HOSPITAL,41.25964267,-96.04136103,OMAHA,NE
CHI HEALTH CREIGHTON UNIVERSITY MEDICAL - BERGAN MERCY,41.23963802,-96.03107033,OMAHA,NE
LASTING HOPE RECOVERY CENTER,41.25586491,-95.94851923,OMAHA,NE
METHODIST WOMEN'S HOSPITAL,41.26463957,-96.21228906,OMAHA,NE
"NEBRASKA SPINE HOSPITAL, LLC",41.32205434,-96.02035632,OMAHA,NE
NEBRASKA ORTHOPAEDIC HOSPITAL,41.23286977,-96.13563712,OMAHA,NE
TRI VALLEY HEALTH SYSTEM,40.28060501,-100.1803593,CAMBRIDGE,NE
FRANKLIN COUNTY MEMORIAL HOSPITAL,40.10182898,-98.95413257,FRANKLIN,NE
JENNIE M MELHAM MEMORIAL MEDICAL CENTER,41.40944851,-99.63187635,BROKEN BOW,NE
NIOBRARA VALLEY HOSPITAL,42.82457353,-98.46849408,LYNCH,NE
BOX BUTTE GENERAL HOSPITAL,42.11683654,-102.8698549,ALLIANCE,NE
BOONE COUNTY HEALTH CENTER,41.68304081,-98.00574016,ALBION,NE
GORDON MEMORIAL HOSPITAL DISTRICT,42.81217752,-102.1998518,GORDON,NE
THAYER COUNTY HEALTH SERVICES,40.16063927,-97.59373043,HEBRON,NE
AVERA CREIGHTON HOSPITAL,42.46591834,-97.91689794,CREIGHTON,NE
VALLEY COUNTY HEALTH SYSTEM,41.60211148,-98.94280528,ORD,NE
PENDER COMMUNITY HOSPITAL,42.10666503,-96.71094042,PENDER,NE
NEMAHA COUNTY HOSPITAL,40.39122889,-95.85332562,AUBURN,NE
MORRILL COUNTY COMMUNITY HOSPITAL,41.66176428,-103.0922854,BRIDGEPORT,NE
LITZENBERG MEMORIAL COUNTY HOSPITAL,41.10729705,-98.00293433,CENTRAL CITY,NE
BRODSTONE MEMORIAL HOSP,40.02644338,-98.06594912,SUPERIOR,NE
ST MARY'S COMMUNITY HOSPITAL,40.67978577,-95.8621545,NEBRASKA CITY,NE
COMMUNITY MEMORIAL HOSPITAL,40.6673055,-96.18685133,SYRACUSE,NE
PAWNEE COUNTY MEMORIAL HOSPITAL,40.10851943,-96.15004086,PAWNEE CITY,NE
PHELPS MEMORIAL HEALTH CENTER,40.44788905,-99.3830701,HOLDREGE,NE
HOWARD COUNTY MEDICAL CENTER,41.21705449,-98.46323549,ST PAUL,NE
REGIONAL WEST GARDEN COUNTY HOSPITAL,41.41268483,-102.3483348,OSHKOSH,NE
THE NEBRASKA MEDICAL CENTER,41.255229,-95.97863498,OMAHA,NE
CHI HEALTH CREIGHTON UNIVERSITY MEDICAL CENTER,41.26510918,-95.95481971,OMAHA,NE
CHI HEALTH MIDLANDS,41.13585352,-96.04010459,PAPILLION,NE
SIDNEY REGIONAL MEDICAL CENTER,41.13621214,-102.9521196,SIDNEY,NE
RAULERSON HOSPITAL,27.26026803,-80.82869498,OKEECHOBEE,FL
ARNOLD PALMER HOSPITAL FOR CHILDREN,28.52361864,-81.37927042,ORLANDO,FL
CENTRAL FLORIDA BEHAVIORAL HOSPITAL,28.40911405,-81.46959339,ORLANDO,FL
DR P PHILLIPS HOSPITAL,28.42906155,-81.47942213,ORLANDO,FL
FLORIDA HOSPITAL ORLANDO,28.57441435,-81.36999643,ORLANDO,FL
FLORIDA HOSPITAL APOPKA,28.68089176,-81.50807586,APOPKA,FL
FLORIDA HOSPITAL EAST ORLANDO,28.53998025,-81.28154012,ORLANDO,FL
HEALTH CENTRAL,28.54966242,-81.52765993,OCOEE,FL
LA AMISTAD RESIDENTIAL TREATMENT CENTER,28.61333605,-81.36476076,MAITLAND,FL
ADAMS COUNTY REGIONAL MEDICAL CENTER,38.93411952,-83.58459697,SEAMAN,OH
ORLANDO VETERANS AFFAIRS MEDICAL CENTER,28.58035971,-81.32177614,ORLANDO,FL
SELECT SPECIALTY HOSPITAL - ORLANDO NORTH,28.57229673,-81.3704418,ORLANDO,FL
SELECT SPECIALTY HOSPITAL - ORLANDO SOUTH,28.4773875,-81.37017523,ORLANDO,FL
UNIVERSITY BEHAVIORAL CENTER,28.58180549,-81.19230456,ORLANDO,FL
WINTER PARK MEMORIAL HOSPITAL,28.59864479,-81.32691114,WINTER PARK,FL
FLORIDA HOSPITAL CELEBRATION HEALTH,28.32812848,-81.54085293,CELEBRATION,FL
FLORIDA HOSPITAL KISSIMMEE,28.31613504,-81.4059707,KISSIMMEE,FL
OSCEOLA REGIONAL MEDICAL CENTER,28.29968039,-81.40919031,KISSIMMEE,FL
ST CLOUD REGIONAL MEDICAL CENTER,28.24362232,-81.30280672,SAINT CLOUD,FL
BETHESDA MEMORIAL HOSPITAL,26.50505723,-80.07056397,BOYNTON BEACH,FL
BOCA RATON REGIONAL HOSPITAL,26.35873272,-80.10283481,BOCA RATON,FL
GOOD SAMARITAN MEDICAL CENTER,26.72546173,-80.05188127,WEST PALM BEACH,FL
JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH,26.75395811,-80.06746906,WEST PALM BEACH,FL
JFK MEDICAL CENTER,26.59858615,-80.0911683,ATLANTIS,FL
JUPITER MEDICAL CENTER,26.92287331,-80.09636668,JUPITER,FL
WEST PALM HOSPITAL,26.76132359,-80.08787269,WEST PALM BEACH,FL
KINDRED HOSPITAL PALM BEACHES,26.78297895,-80.11045934,RIVIERA BEACH,FL
LAKESIDE MEDICAL CENTER,26.72427155,-80.67111188,BELLE GLADE,FL
PALM BEACH GARDENS MEDICAL CENTER,26.8296139,-80.08656992,PALM BEACH GARDENS,FL
PALMS WEST HOSPITAL,26.68356565,-80.25290531,LOXAHATCHEE,FL
SELECT SPECIALTY HOSPITAL - PALM BEACH,26.60904408,-80.09145003,LAKE WORTH,FL
ST MARY'S MEDICAL CENTER,26.75587114,-80.06246203,WEST PALM BEACH,FL
WELLINGTON REGIONAL MEDICAL CENTER,26.65166218,-80.20506363,WELLINGTON,FL
WEST BOCA MEDICAL CENTER,26.35619626,-80.19918858,BOCA RATON,FL
PUTNAM COMMUNITY MEDICAL CENTER,29.64236171,-81.69241585,PALATKA,FL
FLORIDA HOSPITAL WATERMAN,28.82367264,-81.71179371,TAVARES,FL
LEESBURG REGIONAL MEDICAL CENTER,28.80783479,-81.86831429,LEESBURG,FL
BLUFFTON HOSPITAL,40.8876057,-83.89694783,BLUFFTON,OH
INSTITUTE FOR ORTHOPEDIC SURGERY,40.69717236,-84.087804,LIMA,OH
WEST PALM BEACH VA MEDICAL CENTER,26.78492803,-80.11247524,WEST PALM BEACH,FL
SOUTH LAKE HOSPITAL,28.55237366,-81.72177659,CLERMONT,FL
HEALTHSOUTH TREASURE COAST REHABILITATION,27.66137346,-80.40030947,VERO BEACH,FL
INDIAN RIVER MEDICAL CENTER,27.65842311,-80.39516331,VERO BEACH,FL
SEBASTIAN RIVER MEDICAL CENTER,27.84369104,-80.48878681,SEBASTIAN,FL
FLORIDA HOSPITAL WAUCHULA,27.53545327,-81.81696191,WAUCHULA,FL
SACRED HEART HOSPITAL ON THE GULF,29.77902367,-85.28789702,PORT SAINT JOE,FL
ALL CHILDREN'S HOSPITAL,27.76463752,-82.64075371,SAINT PETERSBURG,FL
BAY PINES VA HEALTHCARE SYSTEM,27.81069969,-82.77876997,BAY PINES,FL
BAYCARE ALLIANT HOSPITAL,28.01366905,-82.78305968,DUNEDIN,FL
BAYFRONT MEDICAL CENTER,27.76342061,-82.64208187,SAINT PETERSBURG,FL
OHSU TRANSPLANT HOSPITAL,45.49883469,-122.6858947,PORTLAND,OR
FLORIDA HOSPITAL NORTH PINELLAS,28.13293382,-82.75778618,TARPON SPRINGS,FL
HEALTHSOUTH REHABILITATION HOSPITAL,27.92541296,-82.79701525,LARGO,FL
KINDRED HOSPITAL-BAY AREA-ST PETERSBURG,27.74074599,-82.63999386,SAINT PETERSBURG,FL
LARGO MEDICAL CENTER,27.91414749,-82.80364866,LARGO,FL
LARGO MEDICAL CENTER - INDIAN ROCKS,27.89871237,-82.82486655,LARGO,FL
MEASE COUNTRYSIDE HOSPITAL,28.03874698,-82.70798517,SAFETY HARBOR,FL
MEASE DUNEDIN HOSPITAL,28.01354532,-82.78322148,DUNEDIN,FL
MORTON PLANT HOSPITAL,27.95281675,-82.80369684,CLEARWATER,FL
NORTHSIDE HOSPITAL,27.8255596,-82.70211199,SAINT PETERSBURG,FL
PALMS OF PASADENA HOSPITAL,27.75308051,-82.74014146,SAINT PETERSBURG,FL
ST ANTHONYS HOSPITAL,27.77861662,-82.65052972,SAINT PETERSBURG,FL
ST PETERSBURG GENERAL HOSPITAL,27.80543921,-82.72753874,SAINT PETERSBURG,FL
WINDMOOR HEALTHCARE OF CLEARWATER,27.87475483,-82.71084573,CLEARWATER,FL
FLORIDA HOSPITAL HEARTLAND MEDICAL CENTER,27.53975127,-81.50920998,SEBRING,FL
FLORIDA HOSPITAL HEARTLAND MEDICAL CENTER AT LAKE PLACID,27.32004286,-81.36973013,LAKE PLACID,FL
HIGHLANDS REGIONAL MEDICAL CENTER,27.46558924,-81.43296058,SEBRING,FL
OREGON STATE HOSPITAL- SALEM,44.93903948,-123.0045771,NE SALEM,OR
FLORIDA HOSPITAL CARROLLWOOD,28.01323773,-82.50400725,TAMPA,FL
FLORIDA HOSPITAL TAMPA,28.07109597,-82.42406118,TAMPA,FL
H LEE MOFFITT CANCER CTR & RESEARCH INST,28.06409872,-82.42130803,TAMPA,FL
JAMES A HALEY VETERANS' HOSPITAL,28.0644091,-82.42927702,TAMPA,FL
KINDRED HOSPITAL-BAY AREA-TAMPA,27.89806909,-82.51905979,TAMPA,FL
KINDRED HOSPITAL-CENTRAL TAMPA,27.98914074,-82.4816085,TAMPA,FL
MEMORIAL HOSPITAL OF TAMPA,27.93792178,-82.48990455,TAMPA,FL
SHRINERS HOSPITALS FOR CHILDREN - TAMPA,28.06156052,-82.42284161,TAMPA,FL
SOUTH BAY HOSPITAL,27.71355113,-82.36539141,SUN CITY CENTER,FL
SOUTH FLORIDA BAPTIST HOSPITAL,28.01567885,-82.13892936,PLANT CITY,FL
OREGON STATE HOSPITAL  PORTLAND,45.53170667,-122.6640591,PORTLAND,OR
ST JOSEPH'S HOSPITAL BEHAVIORAL HEALTH CENTER,27.99167998,-82.48981847,TAMPA,FL
ST JOSEPH'S HOSPITAL NORTH,28.12958012,-82.50967559,LUTZ,FL
TAMPA GENERAL HOSPITAL,27.9379627,-82.45915532,TAMPA,FL
HENDRY REGIONAL MEDICAL CENTER,26.7526814,-80.94126555,CLEWISTON,FL
HEALTHSOUTH REHABILITATION HOSPITAL OF SPRING HILL,28.53226363,-82.51696045,BROOKSVILLE,FL
OAK HILL HOSPITAL,28.53622406,-82.53409605,BROOKSVILLE,FL
SPRINGBROOK HOSPITAL,28.53293554,-82.48420867,BROOKSVILLE,FL
LAKE BUTLER HOSPITAL HAND SURGERY CENTER,30.02271425,-82.32690971,LAKE BUTLER,FL
RECEPTION AND MEDICAL CENTER HOSPITAL,29.98843525,-82.35763525,LAKE BUTLER,FL
NORTHEAST REHABILITATION HOSPITAL AT PEASE,43.08550644,-70.79943124,PORTSMOUTH,NH
KINDRED HOSPITAL LIMA,40.74106773,-84.11798812,LIMA,OH
WILLOUGH AT NAPLES HOSPITAL,26.09602851,-81.73630976,NAPLES,FL
DOCTORS MEMORIAL HOSPITAL,30.12012164,-83.59332214,PERRY,FL
